items_count,user_id,price
29,76561198052903884,289.81
80,76561198052904595,1038.41
14,76561198052906031,64.97
23,76561198052908027,272.86
277,76561198052908443,4325.39
86,76561198052909583,1014.48
86,76561198052910355,874.4
20,76561198052910765,264.64
42,76561198052911029,539.77
78,76561198052912187,1005.28
829,76561198052912739,7367.76
22,76561198052912964,347.62
25,76561198052913058,174.88
61,76561198052913101,350.74
5,76561198052914395,19.99
78,76561198052914690,469.74
2,76561198052915884,24.979999999999997
102,76561198052918908,772.63
12,76561198052919601,104.91999999999999
30,76561198052920628,205.84
2,76561198052920707,19.99
6,76561198052921692,59.96
155,76561198052924364,1134.64
5,76561198052924959,94.97
3,76561198052926053,9.99
21,76561198052927669,114.95
177,76561198052928427,2132.38
53,76561198052931054,220.92000000000002
41,76561198052935624,375.74
96,76561198052937077,1327.03
10,76561198052937126,70.94
39,76561198052938668,469.78000000000003
16,76561198052951514,174.9
88,76561198052955798,649.48
27,76561198052970707,479.78999999999996
42,76561198052971839,169.91
793,76561198052976331,9045.43
2,76561198052982814,9.99
112,76561198052985203,898.15
21,76561198052988819,159.92
35,76561198052993493,709.51
69,76561198052996988,894.53
35,76561198052997434,536.73
49,76561198052998016,455.68
159,76561198052998609,2086.72
170,76561198052998873,1612.71
52,76561198053000561,653.6
383,76561198053000587,5944.91
3,76561198053001132,0.0
10,76561198053003895,59.97
56,76561198053004578,493.09
78,76561198053006711,982.28
55,76561198053006950,515.7
90,76561198053007932,306.79
254,76561198053008420,3285.52
1,76561198053008884,19.99
4,76561198053009574,32.96
21,76561198053012662,213.85999999999999
48,76561198053013871,650.7
5,76561198053045877,21.98
53,76561198053048107,149.88
14,76561198053052933,110.91
64,76561198053057695,488.65
87,76561198053060832,1095.82
2,76561198053060941,19.99
5,76561198053062843,39.980000000000004
14,76561198053063117,79.95
70,76561198053067832,463.71
141,76561198053069780,1740.95
24,76561198053070744,231.89
174,76561198053071988,2596.39
28,76561198053072568,319.78999999999996
4,76561198053075434,14.99
15,76561198053079970,44.96
34,76561198053080006,189.85
132,76561198053080439,1823.97
51,76561198053081570,460.85
28,76561198053081572,490.75
145,76561198053081936,1565.03
36,76561198053085687,180.87
3,76561198053086530,14.99
2,76561198053087408,0.0
23,76561198053087718,182.89
8,76561198053090827,29.98
34,76561198053111161,177.91
46,76561198053117236,69.94
20,76561198053122731,159.94
26,76561198053123933,327.86
92,76561198053126266,920.27
24,76561198053129498,309.84
6,76561198053130024,49.97
52,76561198053131374,564.65
82,76561198053136232,769.66
130,76561198053138682,1016.42
76,76561198053140237,643.35
106,76561198053145578,981.5
9,76561198053146032,0.0
83,76561198053151256,1154.32
36,76561198053162887,341.83
4,76561198053162895,32.97
73,76561198053165009,938.47
26,76561198053168607,357.81
95,76561198053170819,943.55
107,76561198053174645,1227.46
30,76561198053175281,370.81
90,76561198053175659,1086.47
79,76561198053180471,612.62
117,76561198053182488,1226.94
6,76561198053182811,0.0
65,76561198053183010,691.63
109,76561198053184246,1171.12
19,76561198053190314,219.88
5,76561198053191924,0.0
25,76561198053195726,289.83
14,76561198053195852,149.91
146,76561198053201190,1571.83
41,76561198053209588,268.8
78,76561198053216410,784.54
29,76561198053220837,302.86
32,76561198053221213,463.73
46,76561198053221243,384.74
77,76561198053223691,856.43
37,76561198053224555,596.66
10,76561198053226632,132.92
19,76561198053229016,174.91
74,76561198053230995,710.5699999999999
4,76561198053233682,0.0
263,76561198053235077,3074.19
56,76561198053235675,489.71
99,76561198053237207,868.49
59,76561198053237678,642.56
157,76561198053240343,2224.74
74,76561198053243154,1030.45
4,76561198053243472,19.99
108,76561198053244270,745.61
33,76561198053245470,94.94
27,76561198053247169,284.88
38,76561198053248819,191.86
59,76561198053250719,737.66
67,76561198053255708,659.72
75,76561198053256954,1126.4
89,76561198053277456,1161.29
72,76561198053278867,481.75
13,76561198053288749,195.89
41,76561198053289851,549.79
27,76561198053292293,54.96
6,76561198053292523,14.99
8,76561198053295603,44.980000000000004
131,76561198053299141,1304.1499999999999
158,76561198053302202,1874.69
71,76561198053303314,1016.1999999999999
89,76561198053306375,874.48
20,76561198053306496,185.88
5,76561198053306776,12.98
67,76561198053308081,530.4399999999999
61,76561198053308580,754.6
5,76561198053309128,61.96
50,76561198053310104,459.78999999999996
135,76561198053314010,1675.95
8,76561198053314632,99.93
3,76561198053318116,39.98
44,76561198053326810,0.0
25,76561198053336377,270.86
55,76561198053343973,626.65
55,76561198053350689,764.6
49,76561198053351607,674.65
88,76561198053353055,986.3599999999999
106,76561198053355327,1063.3899999999999
33,76561198053356495,364.75
166,76561198053356968,1990.79
38,76561198053359989,110.92
12,76561198053361795,189.93
9,76561198053365165,54.95
1,76561198053367309,19.99
80,76561198053368292,1370.12
4,76561198053368871,24.98
49,76561198053373904,495.77
1,76561198053379540,0.0
196,76561198053381003,1958.6
80,76561198053381476,816.54
84,76561198053382774,1259.26
28,76561198053385233,159.91
21,76561198053387404,325.81
10,76561198053394620,54.96
64,76561198053396447,967.27
49,76561198053399205,444.79
74,76561198053408417,867.4599999999999
44,76561198053411478,274.28
4,76561198053429031,27.98
34,76561198053429307,344.84
31,76561198053431791,162.88
20,76561198053432425,94.93
106,76561198053433219,1244.23
12,76561198053433380,59.959999999999994
13,76561198053435642,144.9
24,76561198053436657,239.84
11,76561198053438819,44.96
60,76561198053440862,470.07
34,76561198053441633,182.86
164,76561198053443436,1537.12
42,76561198053443713,498.8
17,76561198053443950,154.91
19,76561198053443984,249.89
46,76561198053444858,236.85
62,76561198053450442,492.74
100,76561198053451655,911.41
41,76561198053452805,423.75
32,76561198053454865,580.75
113,76561198053458396,807.47
17,76561198053458458,124.91
4,76561198053459223,0.0
11,76561198053460714,91.94
20,76561198053465354,104.92999999999999
13,76561198053466269,300.83
383,76561198053466527,2737.47
8,76561198053471069,0.0
155,76561198053471515,2335.47
14,76561198053473120,317.67
13,76561198053482806,189.9
30,76561198053487607,374.82
29,76561198053489422,135.91
18,76561198053498583,44.97
91,76561198053502339,1037.34
5,76561198053505063,19.99
27,76561198053509764,270.83
22,76561198053510664,300.88
415,76561198053516585,5414.93
139,76561198053521572,1431.97
18,76561198053521602,86.94
87,76561198053521891,235.82999999999998
225,76561198053522268,2477.05
8,76561198053522708,229.94000000000003
62,76561198053524100,448.7
8,76561198053530440,73.95
34,76561198053536826,285.8
26,76561198053539216,235.91
139,76561198053556261,1495.84
5,76561198053558691,45.96
2,76561198053559703,14.99
15,76561198053563043,39.97
77,76561198053566716,1173.1299999999999
95,76561198053572129,1269.29
60,76561198053574392,330.75
43,76561198053577646,543.6899999999999
74,76561198053582398,909.37
43,76561198053586296,454.62
21,76561198053588772,109.92999999999999
42,76561198053593227,439.75
15,76561198053594426,9.99
8,76561198053601600,0.0
157,76561198053605335,1803.73
18,76561198053606897,184.83
1,76561198053607681,0.0
56,76561198053614355,581.76
86,76561198053614643,871.6
42,76561198053617943,633.72
274,76561198053619760,1873.01
4,76561198053624563,19.99
35,76561198053632462,506.77
10,76561198053634782,99.97
118,76561198053642370,1379.22
76,76561198053648692,769.49
59,76561198053649167,452.81
14,76561198053649715,317.82
27,76561198053653347,282.81
19,76561198053660497,0.0
6,76561198053661159,39.97
36,76561198053663133,599.77
102,76561198053663281,1104.41
39,76561198053663929,455.83
44,76561198053664973,579.62
41,76561198053665069,447.75
3,76561198053665589,29.979999999999997
31,76561198053665640,297.82
81,76561198053666288,845.52
51,76561198053666516,770.55
20,76561198053667228,0.0
9,76561198053667873,24.98
61,76561198053668035,525.73
88,76561198053671421,774.59
50,76561198053671712,646.62
87,76561198053674558,975.35
23,76561198053675182,203.85999999999999
62,76561198053676404,659.65
53,76561198053676746,309.77
134,76561198053677894,617.62
103,76561198053679384,1113.04
18,76561198053679654,69.95
47,76561198053682682,607.63
20,76561198053683288,77.94
8,76561198053684850,29.98
200,76561198053685392,2524.05
47,76561198053697018,266.74
23,76561198053702041,205.85
4,76561198053702777,34.98
54,76561198053709304,588.64
134,76561198053711199,1562.01
2,76561198053712539,19.98
279,76561198053714303,2513.32
57,76561198053721371,633.5699999999999
196,76561198053721457,1957.58
8,76561198053723648,69.96
82,76561198053724215,455.69
5,76561198053724551,39.98
89,76561198053728930,995.52
128,76561198053729559,1419.05
50,76561198053730286,415.74
40,76561198053731296,364.78999999999996
1,76561198053731802,0.0
4,76561198053732776,14.99
124,76561198053733586,1249.06
83,76561198053734175,894.54
6,76561198053735830,109.96
3,76561198053736578,0.0
108,76561198053738092,850.59
63,76561198053738378,534.6800000000001
56,76561198053741106,367.77
66,76561198053745216,747.6
8,76561198053755314,29.98
111,76561198053759501,1312.23
31,76561198053761339,404.77
73,76561198053766465,1256.44
399,76561198053769511,3617.64
31,76561198053771667,164.70000000000002
44,76561198053773373,460.77
9,76561198053774231,39.95
16,76561198053775195,104.92999999999999
147,76561198053776689,2058.97
7,76561198053777030,64.96
45,76561198053779167,372.26
99,76561198053780872,836.57
57,76561198053781096,285.8
302,76561198053783795,4339.24
3,76561198053784663,49.97
92,76561198053785832,1203.3799999999999
3,76561198053787258,19.99
197,76561198053791920,2271.72
15,76561198053792388,54.96
37,76561198053792707,519.72
107,76561198053793261,809.78
84,76561198053794620,819.3
195,76561198053795491,2916.56
62,76561198053796020,500.62
32,76561198053796134,264.82
359,76561198053797376,4785.74
11,76561198053799437,14.99
124,76561198053799686,1478.11
59,76561198053799839,605.61
9,76561198053801348,49.95
160,76561198053804006,1886.81
40,76561198053804887,749.76
44,76561198053806170,539.6999999999999
9,76561198053814173,154.92
2,76561198053829741,0.0
15,76561198053834679,84.95
12,76561198053835011,201.89
1,76561198053836143,0.0
24,76561198053842452,115.91999999999999
13,76561198053848884,169.95
2,76561198053849483,19.99
66,76561198053851925,856.61
125,76561198053852153,739.59
65,76561198053854121,641.65
48,76561198053856103,355.71
9,76561198053856230,159.92
2,76561198053857883,19.99
5,76561198053858353,14.99
24,76561198053859908,279.87
66,76561198053860761,690.54
9,76561198053861064,184.72
117,76561198053863063,1363.18
92,76561198053863598,797.31
74,76561198053864933,391.74
43,76561198053865864,659.49
121,76561198053868175,1402.27
35,76561198053868628,345.71999999999997
28,76561198053869172,310.85
6,76561198053869282,54.97
129,76561198053869543,1160.45
35,76561198053869992,359.75
7,76561198053870894,39.98
3,76561198053870902,9.99
1,76561198053871738,4.99
53,76561198053872260,585.61
91,76561198053872343,750.5699999999999
61,76561198053874424,788.5
86,76561198053876316,647.55
43,76561198053877988,534.72
4,76561198053883052,34.98
18,76561198053884796,123.9
68,76561198053887236,440.78
64,76561198053891302,986.47
38,76561198053904575,399.78999999999996
40,76561198053916297,233.81
56,76561198053917005,399.85
93,76561198053918682,910.52
49,76561198053922405,691.65
27,76561198053929596,172.87
30,76561198053930806,305.78
162,76561198053934768,1956.95
103,76561198053944542,1420.21
66,76561198053956746,709.64
30,76561198053961513,99.95
56,76561198053963799,360.79
111,76561198053963927,1097.25
13,76561198053965336,205.88
24,76561198053968271,307.88
124,76561198053970171,1257.11
16,76561198053970844,119.91
85,76561198053971119,893.53
46,76561198053972331,533.7
55,76561198053980810,439.67
1,76561198053981033,0.0
17,76561198053982560,214.89
100,76561198053987225,1190.84
27,76561198053987470,290.87
87,76561198053988164,737.46
14,76561198053988212,164.91
11,76561198053992000,84.95
9,76561198053992442,49.94
22,76561198053993296,180.85
20,76561198053993764,234.86999999999998
51,76561198053994537,250.88
3,76561198053995724,59.97
126,76561198054005754,1361.06
7,76561198054009234,14.99
38,76561198054015461,502.04999999999995
1,76561198054016657,0.0
41,76561198054017853,409.7
21,76561198054019431,159.89999999999998
12,76561198054021117,84.94
95,76561198054024205,1436.18
11,76561198054024572,115.9
220,76561198054026701,2729.15
133,76561198054027097,1584.8899999999999
12,76561198054027355,154.91
31,76561198054027510,527.74
39,76561198054027518,160.89
25,76561198054027725,209.88
3,76561198054034038,39.98
11,76561198054034416,174.89
150,76561198054034533,1747.72
12,76561198054037865,39.97
90,76561198054040292,315.75
40,76561198054041998,309.9
5,76561198054042034,59.99
7,76561198054042598,33.97
16,76561198054044232,167.89
1,76561198054049204,0.0
4,76561198054060258,39.97
6,76561198054066981,95.94
26,76561198054067877,439.53999999999996
35,76561198054069754,338.82
20,76561198054070771,205.82999999999998
30,76561198054071387,329.81
380,76561198054073078,4799.85
4,76561198054077230,19.98
16,76561198054079203,174.91
12,76561198054083865,79.96
60,76561198054085162,635.64
284,76561198054085200,3264.66
33,76561198054085608,261.87
57,76561198054087953,544.66
2,76561198054088087,0.0
23,76561198054088781,317.79
12,76561198054091627,129.93
31,76561198054091966,487.74
105,76561198054092434,1216.21
10,76561198054098776,19.98
10,76561198054101760,74.95
75,76561198054105042,1146.42
69,76561198054108758,1286.19
53,76561198054110408,381.74
30,76561198054111220,251.78
58,76561198054126423,467.7
2,76561198054128410,9.99
54,76561198054129265,571.69
17,76561198054129598,19.98
28,76561198054129809,119.92
326,76561198054131489,3887.66
41,76561198054132619,615.64
11,76561198054137611,229.93
36,76561198054140459,59.96
58,76561198054141638,518.67
95,76561198054143352,1096.23
70,76561198054143602,1176.43
56,76561198054144554,537.58
7,76561198054144680,34.97
3,76561198054147325,34.97
5,76561198054147520,99.96
34,76561198054147922,281.78000000000003
34,76561198054150226,186.85999999999999
40,76561198054151766,369.74
155,76561198054154030,1766.77
347,76561198054155652,4786.3
29,76561198054158788,59.96
2,76561198054160082,0.0
177,76561198054162412,1262.31
73,76561198054175167,792.56
189,76561198054179803,2326.63
93,76561198054180237,1202.27
40,76561198054181145,423.73
87,76561198054183421,495.63
5,76561198054187039,59.97
10,76561198054188279,112.92
29,76561198054189092,292.78000000000003
95,76561198054189365,1232.27
91,76561198054189921,759.51
61,76561198054194969,990.43
44,76561198054195386,361.8
100,76561198054197765,1217.25
84,76561198054199777,826.29
34,76561198054200662,394.8
38,76561198054202576,161.9
51,76561198054202944,875.62
32,76561198054203517,459.76
95,76561198054206617,956.4499999999999
73,76561198054206902,560.47
73,76561198054209156,500.55
12,76561198054209452,0.0
28,76561198054209522,345.8
222,76561198054210948,1744.53
5,76561198054212632,34.98
30,76561198054216024,479.81
57,76561198054224756,570.62
9,76561198054231903,49.97
33,76561198054240337,72.95
51,76561198054259245,440.19
116,76561198054263357,1174.24
28,76561198054263515,257.78999999999996
185,76561198054263529,2885.52
111,76561198054265152,887.47
4,76561198054271821,29.99
72,76561198054272239,787.3199999999999
3,76561198054272740,0.0
21,76561198054273679,199.85
19,76561198054274862,179.92
141,76561198054280666,1490.06
20,76561198054281646,49.96
90,76561198054281670,1105.43
21,76561198054282568,244.88
3,76561198054284972,19.99
73,76561198054285764,486.73
17,76561198054285847,299.89
5,76561198054286802,64.96
17,76561198054287066,97.93
140,76561198054287486,1976.97
85,76561198054292078,1202.36
78,76561198054295986,863.63
19,76561198054298600,355.81
16,76561198054298960,84.95
111,76561198054310513,1520.8799999999999
60,76561198054316371,597.65
69,76561198054324101,1005.54
18,76561198054325196,194.93
54,76561198054325935,647.63
127,76561198054326517,1315.81
137,76561198054326721,633.52
6,76561198054328157,64.96
5,76561198054329145,64.96
16,76561198054331695,79.94
30,76561198054332392,158.85
19,76561198054332856,259.88
41,76561198054334011,239.85999999999999
54,76561198054336060,428.74
75,76561198054337231,931.47
163,76561198054341004,1666.61
31,76561198054342097,179.89999999999998
93,76561198054349583,657.53
80,76561198054350316,979.43
37,76561198054350711,469.68
12,76561198054353308,130.93
54,76561198054357544,899.63
10,76561198054358444,34.98
169,76561198054361648,1757.7
14,76561198054365897,29.98
15,76561198054370130,24.97
6,76561198054372218,19.99
30,76561198054377567,371.73
16,76561198054378529,79.94
26,76561198054378776,194.89
38,76561198054379143,465.75
206,76561198054383849,1695.83
5,76561198054389225,39.98
51,76561198054390361,617.68
21,76561198054390879,197.89999999999998
49,76561198054393668,397.78
119,76561198054394508,949.16
125,76561198054395111,1634.85
5,76561198054395433,44.98
80,76561198054397103,902.52
41,76561198054397557,337.74
58,76561198054397583,669.62
67,76561198054400147,982.33
21,76561198054400644,299.62
1,76561198054401695,14.99
106,76561198054403376,1392.2
8,76561198054403681,44.96
36,76561198054406648,427.77
52,76561198054407528,532.63
32,76561198054411288,307.88
1,76561198054414666,0.0
6,76561198054416580,52.97
66,76561198054416836,846.5
132,76561198054418488,1295.2
226,76561198054421576,2528.44
22,76561198054424801,69.95
68,76561198054427227,414.64
114,76561198054427944,1059.24
44,76561198054432281,549.72
12,76561198054432462,164.93
8,76561198054432889,39.97
15,76561198054439033,0.0
5,76561198054441787,0.0
5,76561198054445752,49.980000000000004
101,76561198054447419,1197.32
51,76561198054452438,346.7
37,76561198054452807,254.85999999999999
49,76561198054453251,579.58
212,76561198054453794,2303.75
25,76561198054456525,56.94
86,76561198054457614,1397.26
161,76561198054458716,1805.8799999999999
42,76561198054460624,432.74
28,76561198054460725,434.83
230,76561198054465623,697.5
91,76561198054471162,1268.11
11,76561198054473072,194.91
70,76561198054473452,685.56
123,76561198054478468,589.49
5,76561198054480415,39.98
3,76561198054481173,27.97
5,76561198054483274,0.0
38,76561198054484032,284.86
1,76561198054488928,34.99
33,76561198054489191,336.85
5,76561198054491879,0.0
36,76561198054493101,365.84
145,76561198054494401,1843.08
69,76561198054502636,1208.5
15,76561198054504740,194.89
16,76561198054506468,134.95
237,76561198054508148,2347.22
1,76561198054513520,14.99
107,76561198054517620,531.63
79,76561198054518293,589.63
43,76561198054520158,404.71999999999997
4,76561198054523123,0.0
53,76561198054527979,298.78
32,76561198054531573,469.81
19,76561198054532236,171.88
17,76561198054536405,147.86
35,76561198054538030,408.75
27,76561198054539347,134.9
106,76561198054540475,1080.3799999999999
31,76561198054541397,272.87
10,76561198054542530,52.96
169,76561198054543168,1966.19
77,76561198054544978,759.43
1,76561198054545985,0.0
26,76561198054546319,259.84
6,76561198054546881,59.980000000000004
26,76561198054547702,396.8
36,76561198054549164,572.66
1,76561198054549359,19.99
36,76561198054550867,470.76
63,76561198054554066,50.96
41,76561198054554130,146.89
30,76561198054554707,349.82
41,76561198054554864,471.66999999999996
61,76561198054560455,977.29
64,76561198054560706,770.53
35,76561198054564148,439.56
47,76561198054566370,535.68
70,76561198054566872,607.05
127,76561198054568398,1541.23
16,76561198054576015,114.91999999999999
41,76561198054576309,352.72
8,76561198054576598,29.98
4,76561198054577457,34.97
53,76561198054577621,443.26
74,76561198054579724,769.56
41,76561198054579725,454.83
60,76561198054581453,320.84000000000003
23,76561198054584933,59.96
51,76561198054585767,530.7
68,76561198054589097,915.5
12,76561198054590902,74.96
162,76561198054591317,2223.24
59,76561198054594587,810.65
28,76561198054598309,251.89
3,76561198054598542,59.97
49,76561198054599203,565.71
76,76561198054600071,1062.49
32,76561198054601091,98.92999999999999
18,76561198054601397,279.87
244,76561198054602972,2910.99
5,76561198054603333,9.99
57,76561198054605639,687.6
36,76561198054605641,364.78
18,76561198054605703,84.95
39,76561198054606896,480.77
142,76561198054606902,1837.56
29,76561198054607958,318.76
28,76561198054608354,217.81
51,76561198054613028,600.74
62,76561198054615040,977.43
18,76561198054615523,190.88
11,76561198054616225,104.94
14,76561198054617142,144.92000000000002
134,76561198054617456,2061.95
1,76561198054618440,0.0
115,76561198054621370,582.54
77,76561198054622453,834.46
30,76561198054623563,360.77
202,76561198054625450,2495.34
333,76561198054627970,3979.44
52,76561198054628777,556.59
55,76561198054630916,536.64
24,76561198054646129,294.81
11,76561198054648523,99.98
5,76561198054654207,0.0
8,76561198054654341,59.97
53,76561198054659839,866.54
40,76561198054662553,286.79
26,76561198054664392,155.87
1,76561198054666055,19.99
103,76561198054667267,1258.3
10,76561198054670241,134.94
47,76561198054675869,395.82
74,76561198054677784,430.8
101,76561198054678115,1547.1399999999999
67,76561198054678596,164.93
116,76561198054679562,1514.12
27,76561198054680543,279.76
98,76561198054681718,738.56
17,76561198054686008,239.93
80,76561198054688203,767.01
2,76561198054688441,19.99
84,76561198054691172,1100.33
2,76561198054691832,0.0
17,76561198054693295,124.92
125,76561198054693746,1247.29
82,76561198054693932,637.03
5,76561198054698778,34.98
2,76561198054710620,24.98
18,76561198054713762,189.9
59,76561198054719518,658.6
22,76561198054719655,132.92000000000002
36,76561198054720825,417.78
119,76561198054721107,845.49
51,76561198054724829,352.8
6,76561198054724961,54.95
18,76561198054726265,59.96
34,76561198054729465,106.92999999999999
46,76561198054731027,683.66
60,76561198054733303,929.56
1,76561198054734081,0.0
78,76561198054736158,838.27
38,76561198054736284,387.8
48,76561198054736653,357.82
1,76561198054736962,9.99
50,76561198054738925,504.65
24,76561198054739976,19.99
1,76561198054741520,0.0
18,76561198054743016,245.87
55,76561198054743531,644.67
15,76561198054743995,142.94
44,76561198054745824,389.78
144,76561198054746815,1847.0
93,76561198054748198,1287.22
56,76561198054748342,364.71
59,76561198054749194,438.72
31,76561198054750973,114.93
64,76561198054752011,447.71
69,76561198054752032,667.55
8,76561198054752842,34.98
208,76561198054753156,2717.57
18,76561198054755768,97.92
77,76561198054757196,936.5699999999999
63,76561198054758881,801.68
61,76561198054761397,712.42
66,76561198054761450,871.52
78,76561198054761819,806.62
25,76561198054762302,99.98
27,76561198054763946,136.91
24,76561198054767042,221.82
154,76561198054767146,1680.77
12,76561198054769234,209.93
18,76561198054769782,129.94
19,76561198054771576,169.89
118,76561198054772649,1383.32
4,76561198054774357,14.99
103,76561198054776845,1997.21
41,76561198054779272,351.78999999999996
8,76561198054780522,44.98
179,76561198054782837,2224.73
23,76561198054784997,279.84
33,76561198054786342,314.78
20,76561198054786904,9.99
25,76561198054788197,25.97
273,76561198054793721,2794.72
168,76561198054793812,1953.61
31,76561198054794271,294.8
3,76561198054795389,39.98
21,76561198054796703,69.95
392,76561198054796819,5713.44
136,76561198054796945,1374.96
46,76561198054797715,539.78
89,76561198054798250,876.35
9,76561198054799365,89.94999999999999
78,76561198054799789,770.55
78,76561198054802892,749.42
170,76561198054804013,2073.62
38,76561198054804053,442.76
2,76561198054805255,39.99
40,76561198054806911,602.67
14,76561198054811235,7.99
111,76561198054811848,1453.24
53,76561198054812327,417.73
9,76561198054819876,69.92999999999999
29,76561198054821646,284.87
11,76561198054822319,119.92999999999999
32,76561198054827914,135.89
7,76561198054828064,44.97
16,76561198054829066,174.89000000000001
11,76561198054834941,19.99
122,76561198054837119,1448.22
3,76561198054840158,0.0
3,76561198054840186,64.97
43,76561198054843357,206.89
2,76561198054847179,49.98
10,76561198054849774,99.92999999999999
37,76561198054849810,329.79999999999995
31,76561198054851436,372.8
7,76561198054853487,34.97
9,76561198054853668,49.97
17,76561198054862741,184.89
5,76561198054867132,19.99
22,76561198054870465,0.0
10,76561198054875988,64.95
3,76561198054876714,49.980000000000004
4,76561198054880847,59.97
75,76561198054883833,891.4699999999999
9,76561198054890437,0.0
96,76561198054891142,888.41
36,76561198054892741,227.88
52,76561198054894628,164.94
13,76561198054896769,159.9
101,76561198054901917,901.58
2,76561198054904580,0.0
61,76561198054904730,648.63
6,76561198054905539,109.74000000000001
10,76561198054905624,99.96000000000001
31,76561198054906090,9.99
26,76561198054906617,339.86
22,76561198054908878,105.92999999999999
28,76561198054909754,184.89
35,76561198054912188,418.74
35,76561198054912482,462.78999999999996
31,76561198054913523,281.82
95,76561198054914056,902.6
54,76561198054915462,600.62
5,76561198054917738,34.98
41,76561198054920670,365.81
39,76561198054922473,39.96
52,76561198054927960,707.74
226,76561198054932978,2526.46
36,76561198054933108,390.82
74,76561198054937869,896.47
1,76561198054941934,19.99
1,76561198054942301,9.99
21,76561198054947684,228.82999999999998
2,76561198054948651,0.0
19,76561198054969125,102.91
147,76561198054970463,1533.07
72,76561198054973024,568.56
30,76561198054975059,214.87
33,76561198054976909,355.78
65,76561198054977907,761.52
45,76561198054978091,488.65
1,76561198054978687,0.0
24,76561198054978831,64.96
32,76561198054982476,303.76
12,76561198054983134,280.86
172,76561198054983238,2112.45
64,76561198054983386,782.51
41,76561198054985118,513.6899999999999
2,76561198054986009,39.98
55,76561198054992812,734.6999999999999
2,76561198054995623,19.99
15,76561198054997013,257.82
14,76561198054997293,126.91
62,76561198055002414,555.6
102,76561198055010187,1382.27
37,76561198055014664,349.77
40,76561198055021684,328.83
2,76561198055023618,19.98
5,76561198055025198,29.97
12,76561198055028694,77.95
150,76561198055055523,1700.11
487,76561198055065409,4602.96
54,76561198055066246,443.75
96,76561198055068173,1360.3
120,76561198055074483,1546.97
22,76561198055079922,124.92
34,76561198055084117,388.72999999999996
98,76561198055088329,1305.34
26,76561198055093626,214.89
41,76561198055094875,684.71
114,76561198055096033,1290.35
25,76561198055100747,220.8
58,76561198055103791,584.68
19,76561198055105262,231.88
12,76561198055107307,79.94999999999999
17,76561198055107768,142.87
52,76561198055109145,466.71
3,76561198055111414,24.98
30,76561198055113517,164.87
13,76561198055117884,136.91
5,76561198055118051,44.97
123,76561198055118372,1427.52
16,76561198055119208,14.99
41,76561198055120054,592.7099999999999
146,76561198055123094,1778.0
8,76561198055127335,99.94
21,76561198055131326,194.9
58,76561198055135811,215.8
136,76561198055155516,1590.71
66,76561198055156382,882.56
24,76561198055166693,64.95
64,76561198055170291,714.5
19,76561198055172539,221.89
20,76561198055178403,110.92
157,76561198055179537,697.59
46,76561198055180455,446.65
1,76561198055183663,0.0
50,76561198055187907,526.71
24,76561198055188153,308.84
30,76561198055189878,240.84
178,76561198055190149,2225.5299999999997
45,76561198055193343,172.84
28,76561198055194467,335.87
10,76561198055196553,104.92999999999999
54,76561198055197775,297.82
5,76561198055200896,0.0
54,76561198055202880,625.65
163,76561198055211546,1451.09
82,76561198055212202,814.46
37,76561198055213162,443.15999999999997
20,76561198055213841,125.91
10,76561198055215336,56.96
59,76561198055216143,548.61
36,76561198055220494,183.87
7,76561198055222735,69.95
1,76561198055223832,0.0
81,76561198055224302,863.52
49,76561198055233787,447.63
30,76561198055243746,309.79999999999995
909,76561198055252076,10519.18
4,76561198055261096,32.97
47,76561198055262214,417.81
47,76561198055270846,343.78
49,76561198055277357,591.74
1,76561198055283123,14.99
7,76561198055289986,84.96
143,76561198055291139,1895.9099999999999
98,76561198055291419,1172.41
61,76561198055298706,680.5899999999999
39,76561198055301712,217.82
28,76561198055304228,74.95
87,76561198055304676,1036.45
70,76561198055305294,784.59
86,76561198055305615,507.7
52,76561198055305917,605.75
242,76561198055307813,2947.1
12,76561198055308525,0.0
61,76561198055308765,675.5699999999999
4,76561198055308821,24.98
47,76561198055311126,729.65
9,76561198055312425,39.980000000000004
42,76561198055313516,189.85
169,76561198055314245,2082.67
46,76561198055315108,474.77
42,76561198055316855,248.83
86,76561198055317606,995.4599999999999
20,76561198055318977,65.96000000000001
1,76561198055319121,0.0
85,76561198055321034,1043.3799999999999
21,76561198055322896,224.88
6,76561198055324432,89.94
17,76561198055324496,124.92999999999999
81,76561198055324551,1196.42
181,76561198055325222,2144.42
132,76561198055325714,891.38
25,76561198055326484,258.87
35,76561198055326819,301.87
1,76561198055327324,9.99
8,76561198055328624,49.97
29,76561198055329422,259.85999999999996
71,76561198055330674,1064.47
48,76561198055330677,479.53999999999996
75,76561198055330941,607.67
113,76561198055331993,1321.19
116,76561198055332419,1538.1399999999999
6,76561198055334700,175.9
1,76561198055335309,4.99
66,76561198055335886,638.6
49,76561198055336697,598.67
187,76561198055336991,2871.46
52,76561198055338658,455.79
30,76561198055339254,439.8
42,76561198055339371,414.26
27,76561198055340372,350.77
45,76561198055341285,549.61
8,76561198055341436,44.96
45,76561198055342808,416.76
7,76561198055342965,54.96
9,76561198055343042,149.96
12,76561198055344336,89.93
38,76561198055344566,401.76
57,76561198055344737,722.61
10,76561198055345663,79.97999999999999
10,76561198055346018,39.98
36,76561198055346479,185.76
174,76561198055346755,528.7
93,76561198055348387,934.51
129,76561198055348490,1286.86
28,76561198055349494,94.93
37,76561198055349878,349.77
